SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
10.8.8.222,57328,224.0.0.252,5355,17,4194304,414866951,2,64,64,128,4194304,6
10.8.8.246,61046,224.0.0.252,5355,17,4194304,417162140,2,64,64,128,4194304,6
10.8.8.178,46882,23.192.162.186,443,6,3932160,118545934573,36,60,607,6907,12573809,0
173.252.79.94,443,10.8.0.10,42677,6,4325376,3471746439567,8,66,170,872,7143424,6
10.8.0.6,40273,64.4.23.150,40028,17,0,0,1,76,76,76,4980736,-1
10.8.0.14,57281,173.194.207.188,5228,6,4325376,3405183465251,80,66,99,5346,4379443,2
10.8.8.246,55705,224.0.0.252,5355,17,4194304,414205586,2,64,64,128,4194304,6
10.8.0.14,44112,74.125.226.21,443,6,4325376,58589916330,11,66,583,1550,9234618,0
157.55.235.158,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,51244,23.52.152.64,443,6,3932160,81679909588,5,60,66,318,4168089,5
10.8.0.10,38429,173.252.79.90,50015,17,12713984,81198607,2,86,194,280,9175040,6
10.8.0.14,36310,74.125.226.6,443,6,4325376,59027989304,17,66,1163,3388,13060939,0
10.8.0.6,60222,68.63.177.114,20718,6,4325376,11053817778,11,66,142,874,5207133,6
10.8.8.134,15685,122.80.195.117,14378,17,0,0,1,60,60,60,3932160,-1
207.241.236.176,80,10.8.8.130,43501,6,3932160,10888954467,2019,60,1374,2756608,89478485,0
10.8.8.138,46117,74.125.226.38,443,17,5177344,90204857516,16,79,1392,6357,26038272,5
74.125.226.60,443,10.8.8.138,34898,6,4325376,104367112216,6,66,129,459,5013504,5
173.252.110.27,443,10.8.0.10,35773,6,4325376,337649976,14,66,1404,4894,22909513,0
10.8.0.10,53280,173.252.79.90,3478,6,4325376,177836591044,8,66,218,732,5996544,6
10.8.8.178,57866,173.194.67.189,443,6,4325376,525931134785,386,66,452,40624,6897239,0
10.8.8.130,33860,207.241.227.212,80,6,4325376,4321584429,592,66,255,42493,4704089,0
91.190.218.34,443,10.8.8.130,39118,6,3932160,2257933811,70,60,1266,68173,63825510,0
10.8.8.138,46514,74.125.226.55,443,17,5177344,536463606,9,79,1392,6557,47746616,5
10.8.8.138,33367,74.125.226.37,443,17,5177344,1123578162,63,79,1392,7000,7281777,5
10.8.8.134,44637,99.29.0.18,46385,6,4325376,62272447544,179,66,593,77051,28210135,2
10.8.8.130,59061,207.241.227.188,80,6,4325376,11805094078,1174,66,289,82495,4605104,0
10.8.8.134,15685,176.205.190.82,39183,17,0,0,1,60,60,60,3932160,-1
108.160.170.38,443,10.8.8.138,43577,6,4325376,3808993313790,184,66,1374,40715,14501620,5
10.8.8.246,61321,224.0.0.252,5355,17,4194304,413779664,2,64,64,128,4194304,6
72.21.91.29,80,10.8.0.10,37630,6,55967744,55836524,3,66,854,994,21714261,0
10.8.8.138,39606,74.125.226.72,443,6,4325376,240607582874,19,66,328,1924,6636382,0
89.16.148.115,8912,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.110,46950,63.245.216.134,443,6,3932160,6303086962,11,60,396,1245,7417483,0
10.8.8.138,56601,208.117.251.116,443,6,4325376,10683656844,7,66,583,1038,9718052,5
74.125.226.2,443,10.8.0.14,46961,6,3932160,88547307261,35,60,1404,8360,15653741,0
10.8.8.246,60810,224.0.0.252,5355,17,4194304,414142383,2,64,64,128,4194304,6
10.8.8.246,64374,224.0.0.252,5355,17,4194304,415305050,2,64,64,128,4194304,6
111.221.77.146,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
216.58.208.35,443,10.8.0.14,36041,6,3932160,60364135982,57,60,254,5745,6605338,0
10.8.8.130,53923,31.16.136.91,55398,6,4325376,3574220903,12,66,170,994,5428565,2
178.255.83.1,80,10.8.8.222,61122,6,3932160,256470471,5,60,1185,1431,18756403,0
209.148.205.16,80,10.8.8.138,58789,6,4325376,257613369112,7,66,66,462,4325376,5
10.8.0.14,48288,173.194.123.14,443,6,4325376,74184820876,25,66,1404,7223,18934661,0
10.8.8.138,43303,74.125.226.59,443,6,4325376,13834502736,2,66,66,132,4325376,5
10.8.8.130,47710,207.241.237.128,80,6,4325376,9058798895,941,66,289,67410,4694773,0
213.199.179.146,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,57747,209.148.205.41,80,6,4325376,308824060889,20,66,638,1892,6199705,0
10.8.0.6,40273,64.4.23.152,40015,17,0,0,1,74,74,74,4849664,-1
10.8.0.10,40943,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
208.117.251.116,443,10.8.8.138,56611,6,4325376,20379083155,5,66,203,475,6225920,5
63.245.217.113,443,10.8.8.234,57002,6,4325376,5736036233,7,66,1374,3162,29603547,0
10.8.8.130,49088,207.241.226.111,6969,6,4325376,1704768927,6,66,275,613,6695594,4
10.8.8.138,58784,209.148.205.16,80,6,4325376,211803162049,7,66,66,462,4325376,5
180.234.59.233,0,10.8.8.130,0,1,10944512,21232861659,2,167,167,334,10944512,4
10.8.8.134,15685,125.31.86.233,20011,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,43676,74.125.226.71,443,17,5177344,1031109795,12,79,1392,7382,40315562,5
105.158.212.192,0,10.8.8.134,0,1,0,0,1,88,88,88,5767168,-1
10.8.8.134,15685,111.221.74.27,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,37938,73.25.184.121,58698,6,4325376,62809202176,483,66,1374,277507,37653620,0
10.8.8.138,41274,209.148.205.32,80,6,4325376,258245127905,8,66,66,528,4325376,5
10.8.0.6,43286,207.189.227.29,28812,6,4325376,489602575078,334,66,1090,45644,8956063,0
204.236.238.164,21,10.8.8.138,50940,6,4325376,7892005065276,125,66,1374,24172,12673089,0
157.55.130.155,40008,10.8.0.6,40273,17,4063232,3198756494345,2,62,62,124,4063232,6
72.21.91.29,80,10.8.0.10,37632,6,0,0,1,74,74,74,4849664,-1
177.71.76.254,40097,10.8.8.130,51413,17,23658496,30011473737,3,112,361,834,18219008,4
160.94.74.81,43826,10.8.0.6,40273,17,0,0,1,68,68,68,4456448,-1
192.99.17.53,13601,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,53289,208.117.240.241,443,6,4325376,198450526,2,66,66,132,4325376,2
111.221.74.44,40027,10.8.0.6,40273,17,4063232,2764184349872,2,62,62,124,4063232,6
216.58.219.225,443,10.8.0.14,58690,6,3932160,58838312269,20,60,1404,6986,22891724,0
10.8.8.130,52009,157.56.192.53,443,6,5111808,1462963722350,168,66,1374,70282,27416673,0
10.8.0.6,40273,65.55.223.22,40005,17,12124160,3117458227303,12,175,189,2204,12036778,6
173.194.123.8,443,10.8.0.10,58253,6,4325376,27058919019366,3206,66,1404,777883,15901229,5
10.8.8.130,59036,207.241.227.188,80,6,4325376,3305120499,120,66,286,9508,5192635,0
74.125.226.6,443,10.8.0.14,36310,6,3932160,59027848639,19,60,1404,5775,19919494,0
173.194.123.5,443,10.8.0.10,33827,6,4325376,27055646143643,30,60,1404,10174,22225442,0
173.194.123.101,443,10.8.0.10,47188,6,4325376,863708537,19,66,1404,6514,22468500,0
64.4.23.147,40021,10.8.0.6,40273,17,0,0,1,487,487,487,31916032,-1
62.198.78.46,7947,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,64425,224.0.0.252,5355,17,4194304,414391405,2,64,64,128,4194304,6
10.8.8.130,51413,91.181.206.57,6881,17,0,0,1,139,139,139,9109504,-1
10.8.8.138,54020,209.148.205.33,80,6,4325376,305768696493,89,66,518,6334,4664101,0
10.8.8.134,15685,64.4.23.153,40033,17,5046272,1033564824809,4,77,77,308,5046272,2
157.56.52.44,40023,10.8.0.6,40273,17,7536640,3060349960762,6,60,164,769,8399530,6
10.8.8.138,53285,74.125.226.37,443,6,4325376,10537505718,4,66,74,272,4456448,5
10.8.8.130,49539,88.163.233.117,47999,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,49539,59.184.15.189,32978,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,59740,207.241.228.122,80,6,4325376,20380805795,1869,66,277,130491,4575633,0
173.194.123.21,443,10.8.0.10,33607,6,3932160,538807076177,258,60,1404,168337,42760207,0
10.8.0.6,40273,157.55.56.152,40005,17,5111808,203861858892,2,78,78,156,5111808,6
64.4.23.145,40009,10.8.0.6,40273,17,4063232,2764176263620,2,62,62,124,4063232,6
69.171.255.36,3478,10.8.0.10,42116,17,0,0,1,74,74,74,4849664,-1
10.8.8.246,64239,224.0.0.252,5355,17,4194304,415854941,2,64,64,128,4194304,6
10.8.8.130,41495,82.245.24.95,38324,6,4325376,40526780001,17,66,172,1359,5239024,6
104.156.85.217,443,10.8.8.138,33974,6,4325376,18861685390,5,66,222,525,6881280,5
10.8.0.6,40273,65.55.223.41,40025,17,0,0,1,75,75,75,4915200,-1
114.46.178.223,7271,10.8.8.130,51413,17,0,0,1,380,380,380,24903680,-1
10.8.8.138,58758,209.148.205.16,80,6,4325376,122756659362,5,66,66,330,4325376,5
10.8.8.246,54893,224.0.0.252,5355,17,4194304,414556731,2,64,64,128,4194304,6
10.8.8.130,51298,207.241.224.2,443,6,4325376,4038702358,43,66,330,3519,5363283,0
157.56.114.104,80,10.8.8.130,59226,6,4325376,276625182,5,66,464,736,9646899,0
10.8.8.246,52980,224.0.0.252,5355,17,4194304,411781367,2,64,64,128,4194304,6
91.189.89.22,443,10.8.0.10,45467,6,64487424,639968919,21,66,1404,19279,60165168,0
157.55.130.153,40017,10.8.0.6,40273,17,4063232,1976116455883,2,62,62,124,4063232,6
10.8.8.246,63789,224.0.0.252,5355,17,4194304,413049146,2,64,64,128,4194304,6
74.125.226.3,80,10.8.0.14,58724,6,4325376,5464501119,2,66,66,132,4325376,0
213.199.179.169,40019,10.8.8.130,49539,17,0,0,1,140,140,140,9175040,-1
205.188.12.91,443,10.8.8.178,48911,6,11534336,1025068116416,498,60,720,101592,13369344,0
157.56.198.10,80,10.8.8.130,34575,6,4325376,3165615516,5,66,654,926,12137267,0
74.125.226.56,443,10.8.8.138,38001,6,4325376,240640422640,18,66,1374,5585,20334364,5
64.4.23.162,40019,10.8.8.130,52141,6,8781824,24238648149,41,66,1093,5466,8737067,2
140.138.40.191,40205,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,49539,111.221.77.142,40005,17,0,0,1,463,463,463,30343168,-1
173.194.67.94,80,10.8.8.178,52204,6,4325376,6075515405,2,66,74,140,4587520,0
10.8.8.178,38269,216.58.208.46,443,6,4325376,1835757466,17,66,269,1731,6673106,0
173.194.123.5,443,10.8.0.10,33902,6,4325376,459429388,10,66,1404,4930,32309248,0
141.219.235.176,60830,10.8.0.6,40273,17,4128768,39366836850,3,63,63,189,4128768,6
10.8.8.178,39285,23.67.255.209,443,6,4325376,6642383,2,66,66,132,4325376,0
10.8.0.14,0,131.202.6.3,0,1,28573696,3436133037269,151,232,448,64505,27996024,6
131.130.27.211,51472,10.8.8.130,52254,6,0,0,1,60,60,60,3932160,-1
10.8.8.130,54528,239.255.255.250,1900,17,11403264,7944,2,174,175,349,11436032,2
10.8.8.130,49539,217.86.148.136,32620,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,15685,123.51.68.193,63561,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,44588,99.29.0.18,46385,6,4325376,62298652485,38,66,122,3081,5313589,6
173.194.123.118,443,10.8.0.14,35792,6,3932160,59133391040,18,60,1082,2859,10409301,0
10.8.8.130,51413,79.111.13.217,47452,17,0,0,1,139,139,139,9109504,-1
111.221.74.31,40033,10.8.0.10,18420,17,4128768,3437031943854,4,60,1326,1512,24772608,6
10.8.8.234,37859,173.194.67.16,465,6,4325376,3108394845,16,66,910,2838,11624448,3
69.25.24.24,443,10.8.8.138,58926,6,3932160,217436207968,7,60,60,420,3932160,5
111.221.77.155,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,149.129.13.2,10779,17,0,0,1,60,60,60,3932160,-1
82.28.221.2,17920,10.8.8.130,38596,6,4325376,33291739044,10,66,127,802,5255987,2
10.8.8.130,51413,110.55.1.219,51413,17,0,0,1,139,139,139,9109504,-1
10.8.8.134,51403,4.53.160.75,123,17,0,0,1,90,90,90,5898240,-1
209.148.205.32,80,10.8.8.138,41273,6,4325376,210925148893,6,66,66,396,4325376,5
10.8.8.134,45067,108.40.10.184,53583,6,4325376,62628485895,85,66,593,14050,10832715,2
10.8.8.138,60814,74.125.226.39,443,17,5177344,90261049084,17,79,1392,7321,28222885,5
207.241.227.212,80,10.8.8.130,33873,6,4325376,11786306158,808,66,1374,1102701,89438877,0
10.8.0.10,37067,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
207.241.236.176,80,10.8.8.130,43462,6,4325376,2955011595,262,66,1374,353718,88478102,5
10.8.8.130,43484,207.241.236.176,80,6,4325376,8262970476,1034,66,255,75192,4765747,0
10.8.8.138,55089,204.236.238.164,1528,6,3932160,2709238067,217,60,1374,281321,84961534,0
10.8.8.134,15685,121.138.121.95,2257,17,0,0,1,60,60,60,3932160,-1
74.125.133.16,995,10.8.8.110,57574,6,3932160,2396063392,24,60,1340,5547,15147008,0
103.224.116.44,5685,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.14,46060,74.125.226.9,443,6,4849664,63128693630,7,74,74,518,4849664,0
74.125.226.35,443,10.8.8.138,54977,6,4325376,240622701322,18,66,1374,5586,20338005,5
204.236.238.164,1886,10.8.8.138,44567,6,3932160,3642094183,219,60,1374,289753,86708916,0
10.8.0.10,35160,216.58.219.237,443,6,4325376,139252734,10,66,583,1377,9024307,0
10.8.8.130,51413,46.191.176.129,6881,17,0,0,1,139,139,139,9109504,-1
74.125.226.39,443,10.8.8.138,60814,17,10485760,90019893020,10,71,1392,2866,18782617,5
10.8.8.130,47772,207.241.237.128,80,6,4325376,8544543522,686,66,291,48771,4659265,0
10.8.8.130,51413,213.213.187.156,45673,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,47689,207.241.237.128,80,6,4325376,22342367532,1139,66,289,80632,4639419,0
10.8.0.6,40273,111.221.77.141,40007,17,0,0,1,80,80,80,5242880,-1
91.190.216.125,443,10.8.0.6,50116,6,3932160,818994153,4,60,66,246,4030464,0
213.199.179.158,40002,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
157.55.235.155,40034,10.8.8.130,49539,17,4128768,10030314516941,6,62,63,375,4096000,1
10.8.0.6,38497,134.170.24.108,443,6,4325376,3860193236527,207,66,1404,27900,8833113,0
10.8.0.10,44767,173.194.123.118,443,6,4325376,177031219225,24,66,1404,4636,12659370,0
173.252.79.94,443,10.8.0.10,46612,6,4325376,3471825099301,8,66,170,872,7143424,0
114.27.183.2,34722,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,54375,224.0.0.252,5355,17,4194304,414433979,2,64,64,128,4194304,6
157.55.235.150,40017,10.8.0.6,40273,17,0,0,1,1339,1339,1339,87752704,-1
10.8.8.110,37449,64.233.184.16,465,6,4325376,2282078375,15,66,583,2335,10201770,0
10.8.0.6,40273,157.55.56.151,40013,17,0,0,1,79,79,79,5177344,-1
10.8.8.130,51413,82.221.103.244,6881,17,0,0,1,139,139,139,9109504,-1
81.152.62.7,46592,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
207.241.237.128,80,10.8.8.130,47789,6,4325376,20882141694,3706,66,1374,5065424,89575722,0
10.8.8.130,41942,137.117.177.33,443,6,4325376,2122150085,15,66,333,1887,8244428,0
157.55.56.142,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
204.236.238.164,1742,10.8.8.138,32797,6,4325376,2139817527,137,66,1374,13276,6350773,0
157.56.53.49,12350,10.8.8.130,54712,6,4325376,2003139565354,5,66,71,350,4587520,2
10.8.8.130,47641,23.67.255.209,443,6,3932160,5407574906,9,60,583,1235,8992995,0
10.8.0.10,34332,173.252.79.90,443,6,4325376,178027798470,8,66,218,732,5996544,6
10.8.0.10,36305,91.189.89.106,80,6,4325376,1018121087,6,66,220,558,6094848,0
10.8.8.246,50151,224.0.0.252,5355,17,4194304,414233641,2,64,64,128,4194304,6
10.8.8.138,56565,208.117.251.116,443,6,4325376,10629443577,7,66,583,1038,9718052,5
10.8.8.222,60288,224.0.0.252,5355,17,4194304,412454993,2,64,64,128,4194304,6
10.8.8.138,40633,108.160.172.204,443,6,4325376,61248376481,11,66,460,1332,7935813,5
73.6.148.222,18722,10.8.8.134,15685,17,4194304,44753590619,4,64,64,256,4194304,2
192.0.77.2,443,10.8.8.138,48309,6,3932160,134973491952,6,60,85,385,4205226,5
10.8.8.222,50230,224.0.0.252,5355,17,4194304,417393613,2,64,64,128,4194304,6
216.58.219.205,443,10.8.8.138,36617,17,4849664,484418696,5,71,1392,2148,28154265,5
10.8.8.130,49539,86.170.118.247,12431,17,4194304,609708555485,8,64,64,512,4194304,2
74.125.226.63,443,10.8.8.138,56871,6,4325376,240612416917,16,66,216,1413,5787648,5
10.8.8.134,15685,46.17.57.54,49539,17,4587520,3539548195745,438,70,70,30660,4587520,2
10.8.8.222,64001,224.0.0.252,5355,17,4194304,411556373,2,64,64,128,4194304,6
10.8.8.222,50090,224.0.0.252,5355,17,4194304,417688982,2,64,64,128,4194304,6
38.65.20.18,443,10.8.8.138,36314,6,3932160,39316367519,2,60,66,126,4128768,5
10.8.8.138,53305,74.125.226.40,443,6,4325376,240623307736,18,66,583,2083,7583971,0
82.165.251.100,80,10.8.0.10,44815,6,3932160,5154790452,3,60,62,184,4019541,0
50.183.58.89,61070,10.8.8.134,15685,17,4128768,1113324831128,8,63,63,504,4128768,2
10.8.8.134,55199,68.190.134.49,5840,6,4325376,62593286260,41,66,131,3294,5265258,2
209.148.205.16,80,10.8.8.138,58749,6,4325376,127983599108,4,66,66,264,4325376,5
157.55.235.166,40018,10.8.0.6,40273,17,33095680,2043413849049,7,110,505,3127,29275867,6
24.196.36.15,63443,10.8.8.134,42201,6,3932160,62262219639,153,60,161,10288,4406760,2
63.245.217.160,443,10.8.8.178,54876,6,3932160,11788573439,12,60,1374,4654,25417045,0
10.8.8.138,58868,108.160.169.170,443,6,42729472,653738193,9,66,652,1392,10136234,5
204.236.238.164,1679,10.8.8.138,41697,6,3932160,4682803309,259,60,1374,344748,87233223,0
10.8.8.134,43216,70.20.28.143,4395,6,4325376,62393931191,126,66,593,27457,14281126,2
10.8.8.130,49539,46.211.205.213,25521,17,0,0,1,60,60,60,3932160,-1
70.100.90.44,14783,10.8.8.134,15685,17,4194304,1036090076520,8,64,64,512,4194304,2
173.194.123.24,443,10.8.0.10,57033,6,4325376,27055069320201,610,60,1404,744204,79954349,0
65.55.223.17,40020,10.8.0.6,40273,17,4128768,3834939799324,3,63,95,253,5526869,6
74.125.226.63,443,10.8.8.138,41415,17,22085632,250979812,3,74,1392,1803,39387136,5
10.8.8.110,37443,64.233.184.16,465,6,4325376,2238025998,16,66,583,2426,9936896,0
10.8.0.6,40273,157.55.130.172,40009,17,0,0,1,80,80,80,5242880,-1
207.241.227.212,80,10.8.8.130,33814,6,4325376,32964290265,8064,66,1374,11025821,89606672,0
74.125.226.160,443,10.8.0.10,38562,6,3932160,177033652016,23,60,1404,6701,19093771,0
216.58.210.3,443,10.8.8.130,34934,6,3932160,160188132019,32,60,1354,8068,16523264,0
10.8.8.130,35857,23.194.214.46,443,6,3932160,42621068383,11,60,390,1667,9931682,0
157.55.130.174,40017,10.8.8.130,49539,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,157.55.130.152,40021,17,12189696,3185180045419,11,83,572,2319,13816180,6
23.23.138.128,443,10.8.0.6,47314,6,4325376,25047458423,4,66,97,295,4833280,0
10.8.8.130,49539,157.55.130.154,40034,17,0,0,1,76,76,76,4980736,-1
161.69.13.21,443,10.8.8.222,61136,6,3932160,104795472121,18,60,1374,8154,29687808,0
111.221.77.149,40024,10.8.0.6,40273,17,4063232,3190441028863,3,62,62,186,4063232,6
46.158.195.110,52376,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,49539,157.55.56.159,40005,17,4980736,1360358929374,5,76,76,380,4980736,2
23.54.136.70,443,10.8.8.130,60796,6,4325376,19088188815,14,66,1374,10656,49882258,0
213.199.179.171,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,49539,129.98.43.99,24011,17,4259840,792840050281,512,61,569,50592,6475776,2
158.222.191.234,55045,10.8.8.134,39016,6,4325376,62272177084,100,66,168,6849,4488560,2
96.33.14.91,8296,10.8.0.6,40273,17,0,0,1,68,68,68,4456448,-1
10.8.8.110,37428,64.233.184.16,465,6,4325376,2383347767,17,66,583,2497,9626081,0
64.233.184.16,465,10.8.8.110,37388,6,3932160,2408317668,22,60,304,2325,6925963,2
10.8.8.246,54549,224.0.0.252,5355,17,4194304,414406776,2,64,64,128,4194304,6
10.8.8.246,57939,224.0.0.252,5355,17,4194304,414043754,2,64,64,128,4194304,6
111.221.77.176,40008,10.8.0.6,40273,17,0,0,1,568,568,568,37224448,-1
204.236.238.164,1265,10.8.8.138,47056,6,3932160,1027940754,12,60,1374,6139,33527125,2
10.8.0.6,40273,157.56.52.38,40024,17,4915200,2085176874732,2,75,75,150,4915200,6
10.8.8.222,53075,80.239.235.110,11666,17,8192000,3599858665991,179994,125,125,22499250,8192000,6
216.58.219.238,443,10.8.0.10,42736,6,3932160,175259325804,22,60,1404,6107,18192197,0
209.148.205.32,80,10.8.8.138,41294,6,4325376,127468646130,4,66,66,264,4325376,5
10.8.8.246,57032,224.0.0.252,5355,17,4194304,412724236,2,64,64,128,4194304,6
10.8.8.134,15685,157.55.235.155,443,17,0,0,1,60,60,60,3932160,-1
63.245.217.160,443,10.8.8.178,54883,6,4325376,6096136194,6,66,227,565,6171306,0
213.199.179.152,40002,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
207.241.237.128,80,10.8.8.130,47765,6,3932160,7315789170,395,60,1374,536364,88990255,0
10.8.8.234,37842,173.194.67.16,465,6,4325376,3218019055,17,66,905,2931,11299177,0
10.8.8.178,15685,157.55.235.142,40029,17,0,0,1,83,83,83,5439488,-1
10.8.8.246,63940,224.0.0.252,5355,17,4194304,416363178,2,64,64,128,4194304,6
10.8.8.246,49306,224.0.0.252,5355,17,4194304,414231389,2,64,64,128,4194304,6
31.16.136.91,55398,10.8.8.130,53923,6,4325376,3411670225,9,66,161,769,5599687,2
201.41.74.189,50307,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
68.180.110.66,12732,10.8.0.6,48558,6,4325376,59924902885,12,66,158,957,5226496,6
10.8.8.130,56933,207.241.239.206,6969,6,4325376,1235805102,6,66,414,752,8213845,4
10.8.0.14,39094,173.194.206.189,443,6,4325376,210745657358,58,66,1404,8717,9849608,0
157.55.130.162,443,10.8.0.6,40273,17,0,0,1,68,68,68,4456448,-1
10.8.8.178,39786,216.58.210.46,443,6,4325376,2283846113,14,66,273,1537,7194916,0
173.194.123.22,443,10.8.0.10,33362,6,3932160,176982058346,23,60,1404,6323,18016701,0
10.8.8.130,49539,151.236.19.39,59683,17,4587520,134086406740,57,70,70,3990,4587520,2
88.163.233.117,47999,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
131.202.6.26,13000,10.8.8.246,29918,6,3932160,1707401214,13,60,1374,6439,32460484,6
10.8.8.178,52204,173.194.67.94,80,6,4325376,6216028615,4,66,74,272,4456448,0
141.219.235.176,60830,10.8.0.6,42888,6,4325376,11166579503,8,66,159,706,5783552,6
10.8.8.138,37288,204.236.238.164,1394,6,3932160,5601010534,1834,60,1374,2500382,89348437,0
10.8.8.130,59066,207.241.227.188,80,6,4325376,8104977908,482,66,289,33873,4605603,0
10.8.8.130,43532,207.241.236.176,80,6,4325376,12266908154,1028,66,252,71282,4544296,0
10.8.8.138,57642,74.125.226.63,443,6,4325376,226640056564,16,66,583,1951,7991296,0
10.8.8.134,15685,122.52.129.92,24765,17,0,0,1,60,60,60,3932160,-1
173.252.79.94,443,10.8.0.10,33403,6,4325376,3471898828147,8,66,170,872,7143424,6
91.189.89.106,80,10.8.0.10,36307,6,4325376,273562360,5,66,527,799,10472652,0
10.8.8.130,38562,82.28.221.2,17920,6,4325376,62072672938,124,66,164,11124,5879213,2
69.181.136.22,57191,10.8.8.130,53288,6,4587520,1176121493143,1034,66,618,105377,6678904,0
10.8.0.6,40273,111.221.77.149,40024,17,4980736,3190420003189,3,76,77,230,5024426,6
10.8.8.130,51413,178.124.189.62,24928,17,9109504,38381971338,3,139,139,417,9109504,4
173.194.126.24,443,10.8.8.130,48152,6,3932160,67974446700,24,60,1374,6360,17367040,0
10.8.0.10,35780,173.252.79.90,50015,17,12713984,86981442,2,86,194,280,9175040,6
116.14.171.4,6881,10.8.8.130,51413,17,0,0,1,342,342,342,22413312,-1
10.8.8.138,57621,10.8.8.137,57621,17,5636096,3861113435350,130,86,86,11180,5636096,6
54.230.52.100,443,10.8.8.138,33878,6,4325376,18032986851,2,66,74,140,4587520,5
65.55.223.27,40033,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
